	locus	Genus	Species	environment	character	IS26	length	CDS	gene counts	Gene_proportion
7853	NZ_CP019319	Tateyamaria	omphalii		static		46261.0	33.0	0.0	0.0
7854	NZ_CP015089	Pelagibaca	abyssi		static		131420.0	134.0	0.0	0.0
7855	NZ_CP015090	Pelagibaca	abyssi		static		188936.0	180.0	1.0	0.005555555555555556
7856	NZ_CP015091	Pelagibaca	abyssi		static		250394.0	220.0	0.0	0.0
7857	NZ_CP015092	Pelagibaca	abyssi		mosaic		156353.0	172.0	0.0	0.0
7858	NZ_CP015094	Pelagibaca	abyssi		mosaic		64192.0	53.0	0.0	0.0
7859	NZ_CP015095	Pelagibaca	abyssi		mosaic		134425.0	123.0	0.0	0.0
7860	NZ_CP015096	Pelagibaca	abyssi		static		30421.0	38.0	0.0	0.0
7861	NZ_CP015097	Pelagibaca	abyssi		static		56541.0	52.0	0.0	0.0
7862	NZ_CP013917	Sphingomonas	sp.		static		122975.0	128.0	0.0	0.0
7863	NZ_CP013918	Sphingomonas	sp.		mosaic		34160.0	35.0	0.0	0.0
7864	NZ_CP010104	Francisella	tularensis		static		41959.0	46.0	0.0	0.0
7865	NZ_CP019286	Halobiforma	lacisalsi		static		216196.0	178.0	0.0	0.0
7867	NZ_CP015616	Acinetobacter	schindleri		static		179461.0	181.0	0.0	0.0
7868	NZ_CP015617	Acinetobacter	schindleri		mosaic		45079.0	53.0	3.0	0.05660377358490566
7869	NZ_CP015618	Acinetobacter	schindleri		mosaic		14058.0	15.0	1.0	0.06666666666666667
7870	NZ_CP015619	Acinetobacter	schindleri		static		10218.0	17.0	0.0	0.0
7871	NZ_CP015620	Acinetobacter	schindleri		static		10085.0	13.0	0.0	0.0
7872	NZ_CP015621	Acinetobacter	schindleri		static		7943.0	11.0	0.0	0.0
7873	NZ_CP018872	Acinetobacter	haemolyticus		mosaic		56602.0	57.0	0.0	0.0
7874	NZ_CP018873	Acinetobacter	haemolyticus		static		39508.0	51.0	0.0	0.0
7875	NZ_CP019446	Kosakonia	cowanii		static		113443.0	114.0	0.0	0.0
7876	NZ_CP019447	Kosakonia	cowanii		static		96883.0	84.0	0.0	0.0
7877	NZ_CP019125	Xuhuaishuia	manganoxidans		static		54411.0	51.0	0.0	0.0
7878	NZ_CP019126	Xuhuaishuia	manganoxidans		mosaic		119048.0	133.0	0.0	0.0
7879	NZ_CP019127	Xuhuaishuia	manganoxidans		static		65376.0	51.0	0.0	0.0
7895	NZ_LT670852	Candidatus	Erwinia		static		29779.0	17.0	0.0	0.0
7896	NZ_CP014809	Borrelia	hermsii		static		184547.0	166.0	0.0	0.0
7897	NZ_CP014810	Borrelia	hermsii		mosaic		56449.0	55.0	0.0	0.0
7898	NZ_CP014811	Borrelia	hermsii		mosaic		43433.0	48.0	0.0	0.0
7899	NZ_CP014812	Borrelia	hermsii		mosaic		40932.0	46.0	0.0	0.0
7900	NZ_CP014813	Borrelia	hermsii		static		26534.0	28.0	0.0	0.0
7901	NZ_CP014814	Borrelia	hermsii		mosaic		20156.0	23.0	0.0	0.0
7902	NZ_CP014815	Borrelia	hermsii		mosaic		15952.0	18.0	0.0	0.0
7903	NZ_CP014816	Borrelia	hermsii		mosaic		13198.0	14.0	0.0	0.0
7904	NZ_CP014817	Borrelia	hermsii		static		12529.0	21.0	0.0	0.0
7925	NZ_CP013728	Bacillus	amyloliquefaciens		static		13003.0	11.0	0.0	0.0
7926	NC_010258	Coxiella	burnetii		mosaic		39281.0	45.0	0.0	0.0
7927	NZ_CP014202	Lactobacillus	rhamnosus		static		46603.0	66.0	0.0	0.0
7928	NZ_CP018203	Pseudomonas	syringae		mosaic		34963.0	40.0	0.0	0.0
7929	NZ_CP018204	Pseudomonas	syringae		mosaic		32947.0	43.0	0.0	0.0
7930	NZ_CP017407	Lactobacillus	plantarum		static		51784.0	63.0	0.0	0.0
7931	NZ_CP017408	Lactobacillus	plantarum		mosaic		43225.0	56.0	0.0	0.0
7932	NZ_CP017409	Lactobacillus	plantarum		static		37427.0	45.0	0.0	0.0
7933	NZ_CP017410	Lactobacillus	plantarum		static		27923.0	32.0	0.0	0.0
7934	NZ_CP017411	Lactobacillus	plantarum		mosaic		17514.0	19.0	0.0	0.0
7935	NZ_CP017412	Lactobacillus	plantarum		static		35937.0	50.0	0.0	0.0
7936	NZ_CP019513	Enterococcus	faecalis		mosaic		66602.0	87.0	1.0	0.011494252873563218
7937	NZ_CP019514	Enterococcus	faecalis		mosaic		65920.0	89.0	3.0	0.033707865168539325
7938	NZ_CP019589	Bacillus	anthracis		mosaic		181684.0	185.0	0.0	0.0
7939	NZ_CP016002	Burkholderia	sp.		static		1563050.0	1428.0	2.0	0.0014005602240896359
7940	NZ_CP016003	Burkholderia	sp.		static		261228.0	261.0	0.0	0.0
7941	NZ_CP016004	Burkholderia	sp.		static		292862.0	293.0	0.0	0.0
7942	NZ_CP016005	Burkholderia	sp.		mosaic		568203.0	741.0	0.0	0.0
7943	NZ_CP016006	Burkholderia	sp.		static		149602.0	161.0	0.0	0.0
7945	NZ_CP019295	Vibrio	campbellii		static		157074.0	155.0	3.0	0.01935483870967742
7946	NZ_CP019296	Vibrio	campbellii		static		143114.0	134.0	0.0	0.0
7947	NZ_CP019297	Vibrio	campbellii		static		99317.0	126.0	0.0	0.0
7948	NZ_CP019298	Vibrio	campbellii		static		95945.0	124.0	0.0	0.0
7949	NZ_CP019328	Haloterrigena	daqingensis		static		202531.0	186.0	0.0	0.0
7950	NZ_CP019329	Haloterrigena	daqingensis		static		180835.0	204.0	0.0	0.0
7951	NZ_CP019330	Haloterrigena	daqingensis		static		54993.0	69.0	0.0	0.0
7952	NZ_CP019068	Halorientalis	sp.		static		276813.0	248.0	0.0	0.0
7953	NZ_CP019069	Halorientalis	sp.		static		120563.0	122.0	0.0	0.0
7954	NZ_AP014882	Acetobacter	pasteurianus		mosaic		187193.0	202.0	1.0	0.0049504950495049506
7955	NZ_AP014883	Acetobacter	pasteurianus		static		6331.0	11.0	0.0	0.0
7958	NC_008213	Haloquadratum	walsbyi		static		46867.0	44.0	0.0	0.0
7959	NZ_CP010837	Sphingomonas	hengshuiensis		static		36853.0	37.0	0.0	0.0
7960	NZ_CP014203	Clostridium	baratii		static		120667.0	112.0	0.0	0.0
7962	NC_017457	Haloquadratum	walsbyi		static		100258.0	84.0	0.0	0.0
7965	NZ_CP016330	Leuconostoc	garlicum		static		38640.0	38.0	0.0	0.0
7966	NZ_CP016331	Leuconostoc	garlicum		static		13059.0	18.0	0.0	0.0
7967	NZ_CP019631	Labrenzia	aggregata		static		407152.0	367.0	0.0	0.0
7968	NZ_CP019632	Labrenzia	aggregata		static		94445.0	112.0	0.0	0.0
7969	NZ_CP019671	Burkholderia	cenocepacia		mosaic		17257.0	21.0	0.0	0.0
7970	NZ_CP019608	Tessaracoccus	flavescens		static		46963.0	39.0	0.0	0.0
7973	NZ_CP014487	Bacillus	cereus		static		41600.0	60.0	0.0	0.0
7975	NZ_CP014434	Staphylococcus	aureus		mosaic		27079.0	32.0	4.0	0.125
7977	NZ_CP014428	Staphylococcus	aureus		mosaic		27068.0	32.0	4.0	0.125
7978	NZ_CP019641	Planococcus	maritimus		static		329482.0	313.0	0.0	0.0
7979	NZ_CP019642	Planococcus	maritimus		static		89073.0	97.0	1.0	0.010309278350515464
7980	NZ_CP019643	Planococcus	maritimus		static		12282.0	14.0	0.0	0.0
7981	NC_006625	Klebsiella	pneumoniae		mosaic		224152.0	258.0	1.0	0.003875968992248062
7982	NC_017541	Klebsiella	pneumoniae		mosaic		202852.0	234.0	1.0	0.004273504273504274
7983	NC_022078	Klebsiella	pneumoniae		mosaic		317154.0	375.0	11.0	0.029333333333333333
7984	NC_022083	Klebsiella	pneumoniae		mosaic		12207.0	15.0	0.0	0.0
7988	NZ_CP003997	Klebsiella	pneumoniae		mosaic		45574.0	62.0	1.0	0.016129032258064516
7989	NZ_CP003998	Klebsiella	pneumoniae		mosaic		81071.0	113.0	0.0	0.0
7990	NZ_CP004000	Klebsiella	pneumoniae		mosaic		295493.0	346.0	9.0	0.02601156069364162
7991	NC_009649	Klebsiella	pneumoniae		mosaic		175879.0	209.0	0.0	0.0
7992	NC_009650	Klebsiella	pneumoniae		mosaic		107576.0	143.0	4.0	0.027972027972027972
7993	NC_009651	Klebsiella	pneumoniae		mosaic		88582.0	119.0	7.0	0.058823529411764705
7996	NC_011282	Klebsiella	pneumoniae		mosaic		187922.0	212.0	0.0	0.0
7997	NC_011281	Klebsiella	pneumoniae		mosaic		91096.0	109.0	0.0	0.0
7998	NC_018107	Klebsiella	michiganensis		mosaic		353865.0	397.0	13.0	0.0327455919395466
7999	NC_021501	Klebsiella	michiganensis		mosaic		110781.0	135.0	2.0	0.014814814814814815
8000	NZ_CP006919	Klebsiella	pneumoniae		mosaic		25284.0	28.0	2.0	0.07142857142857142
8001	NZ_CP006921	Klebsiella	pneumoniae		mosaic		12399.0	20.0	0.0	0.0
8002	NZ_CP006922	Klebsiella	pneumoniae		mosaic		86232.0	108.0	0.0	0.0
8003	NZ_CP006924	Klebsiella	pneumoniae		mosaic		10925.0	10.0	4.0	0.4
8004	NZ_CP006925	Klebsiella	pneumoniae		mosaic		36109.0	36.0	0.0	0.0
8005	NZ_CP006926	Klebsiella	pneumoniae		mosaic		73636.0	93.0	7.0	0.07526881720430108
8006	NZ_CP006927	Klebsiella	pneumoniae		mosaic		142788.0	161.0	0.0	0.0
8007	NZ_CP006928	Klebsiella	pneumoniae		mosaic		14249.0	17.0	1.0	0.058823529411764705
8008	NZ_CP008828	Klebsiella	pneumoniae		mosaic		15096.0	21.0	1.0	0.047619047619047616
8009	NZ_CP008829	Klebsiella	pneumoniae		mosaic		243824.0	292.0	3.0	0.010273972602739725
8010	NZ_CP008830	Klebsiella	pneumoniae		mosaic		113639.0	143.0	2.0	0.013986013986013986
8011	NZ_CP008832	Klebsiella	pneumoniae		mosaic		13841.0	20.0	1.0	0.05
8012	NZ_CP008833	Klebsiella	pneumoniae		mosaic		113639.0	143.0	2.0	0.013986013986013986
8013	NZ_CP007732	Klebsiella	pneumoniae		mosaic		268334.0	336.0	7.0	0.020833333333333332
8014	NZ_CP007733	Klebsiella	pneumoniae		mosaic		80411.0	104.0	4.0	0.038461538461538464
8015	NZ_CP007734	Klebsiella	pneumoniae		mosaic		338850.0	384.0	0.0	0.0
8016	NZ_CP007735	Klebsiella	pneumoniae		mosaic		89770.0	98.0	0.0	0.0
8017	NZ_CP007736	Klebsiella	pneumoniae		mosaic		113440.0	143.0	0.0	0.0
8018	NZ_CP009877	Klebsiella	pneumoniae		mosaic		15100.0	21.0	1.0	0.047619047619047616
8019	NZ_CP009878	Klebsiella	pneumoniae		static		51622.0	57.0	0.0	0.0
8020	NZ_CP009879	Klebsiella	pneumoniae		mosaic		178563.0	228.0	4.0	0.017543859649122806
8021	NZ_CP008798	Klebsiella	pneumoniae		mosaic		85473.0	103.0	5.0	0.04854368932038835
8022	NZ_CP008799	Klebsiella	pneumoniae		mosaic		58050.0	80.0	2.0	0.025
8023	NZ_CP008800	Klebsiella	pneumoniae		mosaic		194877.0	225.0	4.0	0.017777777777777778
8024	NZ_CP008789	Klebsiella	oxytoca		mosaic		133397.0	165.0	0.0	0.0
8025	NZ_CP008790	Klebsiella	oxytoca		mosaic		193725.0	237.0	9.0	0.0379746835443038
8026	NZ_CP008791	Klebsiella	oxytoca		mosaic		205586.0	272.0	8.0	0.029411764705882353
8027	NZ_CP007728	Klebsiella	pneumoniae		mosaic		15096.0	21.0	1.0	0.047619047619047616
8028	NZ_CP007729	Klebsiella	pneumoniae		mosaic		243824.0	292.0	3.0	0.010273972602739725
8029	NZ_CP007730	Klebsiella	pneumoniae		mosaic		113639.0	143.0	2.0	0.013986013986013986
8030	NZ_CP008930	Klebsiella	pneumoniae		mosaic		187571.0	219.0	1.0	0.0045662100456621
8031	NZ_CP008931	Klebsiella	pneumoniae		static		111693.0	119.0	0.0	0.0
8032	NZ_CP008932	Klebsiella	pneumoniae		mosaic		69947.0	93.0	2.0	0.021505376344086023
8033	NZ_CP008933	Klebsiella	pneumoniae		mosaic		304526.0	339.0	11.0	0.032448377581120944
8034	NZ_CP009873	Klebsiella	pneumoniae		mosaic		13841.0	20.0	1.0	0.05
8035	NZ_CP009874	Klebsiella	pneumoniae		mosaic		50051.0	66.0	1.0	0.015151515151515152
8036	NZ_CP009875	Klebsiella	pneumoniae		mosaic		113639.0	143.0	2.0	0.013986013986013986
8037	NZ_CP009864	Klebsiella	pneumoniae		mosaic		62589.0	79.0	5.0	0.06329113924050633
8038	NZ_CP009865	Klebsiella	pneumoniae		mosaic		159360.0	183.0	0.0	0.0
8039	NZ_CP008842	Klebsiella	michiganensis		mosaic		204468.0	238.0	0.0	0.0
8040	NZ_CP008843	Klebsiella	michiganensis		mosaic		183015.0	223.0	0.0	0.0
8041	NZ_CP008844	Klebsiella	michiganensis		static		55298.0	61.0	0.0	0.0
8043	NZ_CP010390	Klebsiella	pneumoniae		mosaic		198371.0	249.0	9.0	0.03614457831325301
8044	NZ_CP010391	Klebsiella	pneumoniae		mosaic		178193.0	224.0	9.0	0.04017857142857143
8045	NZ_CP010362	Klebsiella	pneumoniae		mosaic		85403.0	103.0	7.0	0.06796116504854369
8046	NZ_CP010393	Klebsiella	pneumoniae		mosaic		207543.0	244.0	3.0	0.012295081967213115
8047	NZ_CP010394	Klebsiella	pneumoniae		mosaic		13841.0	20.0	1.0	0.05
8048	NZ_CP010395	Klebsiella	pneumoniae		mosaic		43380.0	58.0	1.0	0.017241379310344827
8049	NZ_CP010396	Klebsiella	pneumoniae		mosaic		71572.0	83.0	7.0	0.08433734939759036
8050	NZ_CP010574	Klebsiella	pneumoniae		mosaic		167664.0	206.0	2.0	0.009708737864077669
8051	NZ_CP010575	Klebsiella	pneumoniae		mosaic		72864.0	84.0	7.0	0.08333333333333333
8052	NZ_CP010576	Klebsiella	pneumoniae		mosaic		35843.0	41.0	2.0	0.04878048780487805
8053	NC_021231	Klebsiella	pneumoniae		static		113685.0	141.0	0.0	0.0
8054	NZ_CP011314	Klebsiella	pneumoniae		mosaic		361964.0	416.0	10.0	0.02403846153846154
8058	NZ_CP011644	Klebsiella	pneumoniae		mosaic		40939.0	51.0	4.0	0.0784313725490196
8059	NZ_CP011645	Klebsiella	pneumoniae		mosaic		77801.0	101.0	5.0	0.04950495049504951
8060	NZ_CP011646	Klebsiella	pneumoniae		mosaic		96702.0	115.0	2.0	0.017391304347826087
8063	NZ_CP011627	Klebsiella	oxytoca		mosaic		14274.0	16.0	1.0	0.0625
8064	NZ_CP011628	Klebsiella	oxytoca		mosaic		16069.0	24.0	1.0	0.041666666666666664
8065	NZ_CP011629	Klebsiella	oxytoca		mosaic		33610.0	41.0	1.0	0.024390243902439025
8066	NZ_CP011630	Klebsiella	oxytoca		mosaic		49200.0	61.0	0.0	0.0
8067	NZ_CP011631	Klebsiella	oxytoca		mosaic		53596.0	61.0	0.0	0.0
8068	NZ_CP011632	Klebsiella	oxytoca		mosaic		83652.0	103.0	5.0	0.04854368932038835
8069	NZ_CP011633	Klebsiella	oxytoca		mosaic		150318.0	186.0	0.0	0.0
8070	NZ_CP011634	Klebsiella	oxytoca		mosaic		227680.0	280.0	6.0	0.02142857142857143
8071	NZ_CP011635	Klebsiella	oxytoca		mosaic		332956.0	366.0	2.0	0.00546448087431694
8072	NZ_CP011575	Klebsiella	pneumoniae		mosaic		43621.0	49.0	2.0	0.04081632653061224
8073	NZ_CP011576	Klebsiella	pneumoniae		mosaic		49832.0	79.0	4.0	0.05063291139240506
8074	NZ_CP011577	Klebsiella	pneumoniae		mosaic		130719.0	158.0	0.0	0.0
8076	NZ_CP011620	Klebsiella	pneumoniae		mosaic		39554.0	47.0	1.0	0.02127659574468085
8077	NZ_CP011621	Klebsiella	pneumoniae		mosaic		77808.0	104.0	4.0	0.038461538461538464
8078	NZ_CP011622	Klebsiella	pneumoniae		mosaic		176497.0	218.0	7.0	0.03211009174311927
8079	NZ_CP011623	Klebsiella	pneumoniae		mosaic		250396.0	301.0	0.0	0.0
8081	NZ_CP011593	Klebsiella	oxytoca		mosaic		68910.0	92.0	3.0	0.03260869565217391
8082	NZ_CP011594	Klebsiella	oxytoca		mosaic		111395.0	124.0	0.0	0.0
8083	NZ_CP011595	Klebsiella	oxytoca		mosaic		113105.0	125.0	1.0	0.008
8084	NZ_CP011596	Klebsiella	oxytoca		mosaic		113992.0	145.0	5.0	0.034482758620689655
8086	NZ_CP011614	Klebsiella	oxytoca		mosaic		92095.0	120.0	7.0	0.058333333333333334
8087	NZ_CP011615	Klebsiella	oxytoca		mosaic		113105.0	125.0	1.0	0.008
8088	NZ_CP011616	Klebsiella	oxytoca		mosaic		117623.0	133.0	0.0	0.0
8089	NZ_CP011617	Klebsiella	oxytoca		mosaic		115319.0	147.0	5.0	0.034013605442176874
8090	NZ_CP009115	Klebsiella	pneumoniae		mosaic		118061.0	158.0	8.0	0.05063291139240506
8091	NZ_CP009116	Klebsiella	pneumoniae		mosaic		94760.0	125.0	8.0	0.064
8092	NZ_FO834904	Klebsiella	pneumoniae		mosaic		95087.0	119.0	0.0	0.0
8093	NZ_FO834905	Klebsiella	pneumoniae		mosaic		121703.0	143.0	1.0	0.006993006993006993
8096	NZ_CP019677	Burkholderia	cenocepacia		mosaic		191387.0	189.0	0.0	0.0
8097	NZ_CP009772	Klebsiella	pneumoniae		mosaic		9294.0	13.0	0.0	0.0
8098	NZ_CP009773	Klebsiella	pneumoniae		mosaic		75618.0	94.0	7.0	0.07446808510638298
8099	NZ_CP009774	Klebsiella	pneumoniae		mosaic		36109.0	36.0	0.0	0.0
8100	NZ_CP006799	Klebsiella	pneumoniae		mosaic		283371.0	329.0	8.0	0.0243161094224924
8101	NZ_CP006800	Klebsiella	pneumoniae		mosaic		103694.0	122.0	0.0	0.0
8102	NZ_CP006801	Klebsiella	pneumoniae		mosaic		70814.0	98.0	11.0	0.11224489795918367
8104	NZ_CP009776	Klebsiella	pneumoniae		mosaic		115320.0	149.0	8.0	0.053691275167785234
8105	NZ_CP009777	Klebsiella	pneumoniae		mosaic		212192.0	249.0	3.0	0.012048192771084338
8106	NZ_CP009778	Klebsiella	pneumoniae		mosaic		15271.0	20.0	1.0	0.05
8107	NZ_CP011986	Klebsiella	pneumoniae		mosaic		113639.0	143.0	2.0	0.013986013986013986
8108	NZ_CP011987	Klebsiella	pneumoniae		mosaic		74026.0	99.0	2.0	0.020202020202020204
8109	NZ_CP011988	Klebsiella	pneumoniae		mosaic		13841.0	20.0	1.0	0.05
8110	NZ_CP011977	Klebsiella	pneumoniae		mosaic		218836.0	276.0	3.0	0.010869565217391304
8111	NZ_CP011978	Klebsiella	pneumoniae		mosaic		77775.0	101.0	5.0	0.04950495049504951
8112	NZ_CP011979	Klebsiella	pneumoniae		mosaic		20222.0	25.0	0.0	0.0
8113	NZ_CP012884	Klebsiella	pneumoniae		mosaic		194742.0	244.0	0.0	0.0
8114	NZ_CP011990	Klebsiella	pneumoniae		mosaic		162533.0	201.0	3.0	0.014925373134328358
8115	NZ_CP011991	Klebsiella	pneumoniae		mosaic		113638.0	143.0	2.0	0.013986013986013986
8116	NZ_CP011992	Klebsiella	pneumoniae		mosaic		43380.0	58.0	1.0	0.017241379310344827
8117	NZ_CP011993	Klebsiella	pneumoniae		mosaic		13841.0	20.0	1.0	0.05
8119	NZ_CP013323	Klebsiella	pneumoniae		mosaic		257944.0	307.0	0.0	0.0
8120	NZ_CP013324	Klebsiella	pneumoniae		mosaic		166486.0	209.0	6.0	0.028708133971291867
8121	NZ_CP013325	Klebsiella	pneumoniae		mosaic		49565.0	55.0	2.0	0.03636363636363636
8122	NZ_CP013326	Klebsiella	pneumoniae		mosaic		77808.0	104.0	4.0	0.038461538461538464
8123	NZ_CP013712	Klebsiella	pneumoniae		mosaic		74973.0	90.0	0.0	0.0
8124	NZ_CP013713	Klebsiella	pneumoniae		static		53400.0	70.0	0.0	0.0
8126	NZ_CP006661	Klebsiella	pneumoniae		mosaic		140825.0	173.0	4.0	0.023121387283236993
8127	NZ_CP006662	Klebsiella	pneumoniae		mosaic		85161.0	117.0	10.0	0.08547008547008547
8128	NZ_CP006663	Klebsiella	pneumoniae		mosaic		117755.0	139.0	1.0	0.007194244604316547
8129	NZ_CP014005	Klebsiella	pneumoniae		mosaic		101030.0	144.0	3.0	0.020833333333333332
8130	NZ_CP014006	Klebsiella	pneumoniae		mosaic		46161.0	62.0	1.0	0.016129032258064516
8131	NZ_CP014009	Klebsiella	pneumoniae		mosaic		224263.0	262.0	1.0	0.003816793893129771
8132	NZ_AP014952	Klebsiella	oxytoca		mosaic		209081.0	262.0	0.0	0.0
8133	NZ_AP014953	Klebsiella	oxytoca		mosaic		104259.0	113.0	0.0	0.0
8134	NZ_AP014954	Klebsiella	oxytoca		mosaic		81481.0	104.0	0.0	0.0
8136	NZ_CP012988	Klebsiella	pneumoniae		mosaic		190072.0	252.0	6.0	0.023809523809523808
8137	NZ_CP012989	Klebsiella	pneumoniae		mosaic		134064.0	140.0	0.0	0.0
8138	NZ_CP012990	Klebsiella	pneumoniae		mosaic		46161.0	62.0	1.0	0.016129032258064516
8140	NZ_CP012993	Klebsiella	pneumoniae		mosaic		190072.0	252.0	6.0	0.023809523809523808
8141	NZ_CP012994	Klebsiella	pneumoniae		mosaic		107110.0	119.0	0.0	0.0
8142	NZ_CP012995	Klebsiella	pneumoniae		mosaic		41072.0	52.0	0.0	0.0
8144	NZ_CP015501	Klebsiella	pneumoniae		mosaic		281190.0	304.0	0.0	0.0
8145	NZ_CP015502	Klebsiella	pneumoniae		mosaic		140874.0	158.0	1.0	0.006329113924050633
8146	NZ_CP015503	Klebsiella	pneumoniae		mosaic		84941.0	112.0	3.0	0.026785714285714284
8147	NZ_CP015504	Klebsiella	pneumoniae		static		56230.0	61.0	0.0	0.0
8148	NZ_CP015505	Klebsiella	pneumoniae		static		34611.0	51.0	0.0	0.0
8149	NZ_CP011981	Klebsiella	pneumoniae		mosaic		130552.0	165.0	1.0	0.006060606060606061
8150	NZ_CP011982	Klebsiella	pneumoniae		mosaic		51662.0	72.0	1.0	0.013888888888888888
8151	NZ_CP011983	Klebsiella	pneumoniae		mosaic		43380.0	58.0	1.0	0.017241379310344827
8152	NZ_CP011984	Klebsiella	pneumoniae		mosaic		13838.0	22.0	0.0	0.0
8153	NZ_CP014011	Klebsiella	pneumoniae		mosaic		228907.0	264.0	1.0	0.003787878787878788
8154	NZ_CP015131	Klebsiella	pneumoniae		mosaic		142858.0	203.0	1.0	0.0049261083743842365
8155	NZ_CP015132	Klebsiella	pneumoniae		mosaic		224457.0	265.0	1.0	0.0037735849056603774
8156	NZ_CP015133	Klebsiella	pneumoniae		mosaic		26450.0	30.0	3.0	0.1
8157	NZ_CP015991	Klebsiella	pneumoniae		mosaic		76251.0	101.0	6.0	0.0594059405940594
8158	NZ_CP015026	Klebsiella	pneumoniae		mosaic		170926.0	190.0	2.0	0.010526315789473684
8159	NZ_CP014763	Klebsiella	pneumoniae		mosaic		284894.0	319.0	0.0	0.0
8160	NZ_CP014764	Klebsiella	pneumoniae		static		36707.0	41.0	0.0	0.0
8161	NZ_CP014765	Klebsiella	pneumoniae		mosaic		106559.0	127.0	1.0	0.007874015748031496
8162	NZ_CP014648	Klebsiella	pneumoniae		mosaic		40448.0	57.0	3.0	0.05263157894736842
8163	NZ_CP014649	Klebsiella	pneumoniae		mosaic		133484.0	173.0	0.0	0.0
8164	NZ_CP014650	Klebsiella	pneumoniae		mosaic		113639.0	143.0	2.0	0.013986013986013986
8165	NZ_CP017451	Klebsiella	sp.		mosaic		526446.0	597.0	2.0	0.0033500837520938024
8166	NZ_CP017452	Klebsiella	sp.		mosaic		89552.0	105.0	0.0	0.0
8167	NZ_CP015823	Klebsiella	pneumoniae		mosaic		205221.0	241.0	3.0	0.012448132780082987
8168	NZ_CP015824	Klebsiella	pneumoniae		mosaic		103147.0	134.0	1.0	0.007462686567164179
8169	NZ_CP015825	Klebsiella	pneumoniae		mosaic		43322.0	59.0	1.0	0.01694915254237288
8170	NZ_CP009275	Klebsiella	variicola		static		162706.0	162.0	0.0	0.0
8171	NZ_CP009276	Klebsiella	variicola		static		54715.0	58.0	0.0	0.0
8172	NZ_CP016810	Klebsiella	pneumoniae		mosaic		307743.0	377.0	4.0	0.010610079575596816
8173	NZ_CP016812	Klebsiella	pneumoniae		mosaic		65887.0	87.0	2.0	0.022988505747126436
8174	NZ_CP016919	Klebsiella	pneumoniae		mosaic		70830.0	98.0	11.0	0.11224489795918367
8176	NZ_CP016921	Klebsiella	pneumoniae		mosaic		283369.0	328.0	8.0	0.024390243902439025
8177	NZ_CP016922	Klebsiella	pneumoniae		mosaic		103694.0	122.0	0.0	0.0
8178	NZ_CP016815	Klebsiella	pneumoniae		mosaic		212770.0	246.0	1.0	0.0040650406504065045
8180	NZ_CP012563	Klebsiella	pneumoniae		mosaic		36889.0	53.0	0.0	0.0
8181	NZ_CP012564	Klebsiella	pneumoniae		mosaic		88800.0	106.0	3.0	0.02830188679245283
8182	NZ_CP012565	Klebsiella	pneumoniae		mosaic		112059.0	121.0	0.0	0.0
8183	NZ_CP012566	Klebsiella	pneumoniae		mosaic		127690.0	171.0	0.0	0.0
8184	NZ_CP012567	Klebsiella	pneumoniae		mosaic		196706.0	237.0	2.0	0.008438818565400843
8185	NZ_CP012569	Klebsiella	pneumoniae		mosaic		83730.0	101.0	2.0	0.019801980198019802
8186	NZ_CP012570	Klebsiella	pneumoniae		mosaic		111236.0	119.0	0.0	0.0
8187	NZ_CP012571	Klebsiella	pneumoniae		mosaic		126863.0	168.0	0.0	0.0
8188	NZ_CP012572	Klebsiella	pneumoniae		mosaic		163420.0	193.0	0.0	0.0
8189	NZ_CP017386	Klebsiella	pneumoniae		mosaic		155781.0	195.0	4.0	0.020512820512820513
8190	NZ_CP017387	Klebsiella	pneumoniae		mosaic		225962.0	265.0	2.0	0.007547169811320755
8191	NZ_CP017388	Klebsiella	pneumoniae		static		10077.0	14.0	0.0	0.0
8192	NZ_CP016924	Klebsiella	pneumoniae		static		111539.0	119.0	0.0	0.0
8193	NZ_CP016925	Klebsiella	pneumoniae		mosaic		63291.0	87.0	6.0	0.06896551724137931
8194	NZ_CP016927	Klebsiella	pneumoniae		mosaic		72093.0	87.0	6.0	0.06896551724137931
8195	NZ_CP017935	Klebsiella	pneumoniae		mosaic		89621.0	126.0	1.0	0.007936507936507936
8196	NZ_CP017936	Klebsiella	pneumoniae		mosaic		76186.0	99.0	4.0	0.04040404040404041
8197	NZ_CP017937	Klebsiella	pneumoniae		mosaic		43621.0	49.0	2.0	0.04081632653061224
8198	NZ_CP011839	Klebsiella	pneumoniae		mosaic		90103.0	123.0	11.0	0.08943089430894309
8199	NZ_CP012427	Klebsiella	pneumoniae		static		126466.0	133.0	0.0	0.0
8200	NZ_CP012428	Klebsiella	pneumoniae		mosaic		54744.0	81.0	4.0	0.04938271604938271
8201	NZ_CP012429	Klebsiella	pneumoniae		static		46883.0	50.0	0.0	0.0
8202	NZ_CP014697	Klebsiella	quasipneumoniae		mosaic		152001.0	183.0	0.0	0.0
8203	NZ_CP014698	Klebsiella	quasipneumoniae		mosaic		77127.0	103.0	4.0	0.038834951456310676
8204	NZ_CP017929	Klebsiella	oxytoca		mosaic		113105.0	125.0	1.0	0.008
8205	NZ_CP017930	Klebsiella	oxytoca		mosaic		114139.0	145.0	5.0	0.034482758620689655
8206	NZ_CP017931	Klebsiella	oxytoca		mosaic		111395.0	124.0	0.0	0.0
8207	NZ_CP017932	Klebsiella	oxytoca		mosaic		76186.0	99.0	4.0	0.04040404040404041
